"SK_ID_PREV" "AMT_BALANCE_INTERCEPT" "AMT_BALANCE_TREND"
"59463" 2030143 0 0
"59464" 2030164 27772.1176051893 -423.226829623109
"59465" 2030165 44003.0503519737 -635.835580710798
"59466" 2030202 136400.310090726 -5237.67128390762
"59467" 2030220 0 0
"59468" 2030226 14639.5666512605 -232.944264119601
"59469" 2030232 83572.0715912654 -1256.5050287654
"59470" 2030233 0 0
"59471" 2030243 0 0
"59472" 2030245 0 0
"59473" 2030248 0 0
"59474" 2030249 0 0
"59475" 2030333 82492.1302832512 7766.32302709359
"59476" 2030366 199483.995535714 11836.7544642857
"59477" 2030371 63152.7171428572 32435.7364285714
"59478" 2030397 62925.87 7382.33357142857
"59479" 2030403 0 0
"59480" 2030418 563921.107826087 14536.5211956522
"59481" 2030435 134621.298562114 -1703.59788350251
"59482" 2030449 0 0
"59483" 2030476 0 0
"59484" 2030481 0 0
"59485" 2030486 -63417.876 18406.6472727273
"59486" 2030489 45296.4585718484 -678.256502140968
"59487" 2030494 171094.509642857 14603.6941071429
"59488" 2030508 20934.4821428572 27055.7983928571
"59489" 2030527 58885.279518477 -800.8396862402
"59490" 2030533 19515.7124309211 -230.010984400434
"59491" 2030555 41384.4807755662 -640.775338836109
"59492" 2031117 0 0
"59493" 2031124 45139.615 141.045
"59494" 2031125 0 0
"59495" 2031128 84840.105375 -7225.19166176471
"59496" 2031129 45610.8989999999 84187.0126363636
"59497" 2031153 128499.314824983 -1684.81613517321
"59498" 2031207 0 0
"59499" 2031214 225843.486666667 11606.0785714286
"59500" 2031216 0 0
"59501" 2031238 10499.5606282895 -146.416823521433
"59502" 2031263 0 0
"59503" 2031265 0 0
"59504" 2031290 397477.880526316 -20984.1240789474
"59505" 2031296 189597.985714286 33209.2623214286
"59506" 2031316 39490.0531480264 -540.020844546935
"59507" 2031317 0 0
"59508" 2031321 0 0
"59509" 2031342 65035.7021644737 -916.246220530386
"59510" 2031348 611.798016194332 286.729041497976
"59511" 2031353 0 0
"59512" 2031361 0 0
"59513" 2031380 59952.9744642857 3054.41678571428
"59514" 2031383 0 0
"59515" 2031386 18027.2512216884 -275.758677455478
"59516" 2031417 32183.4649090909 -705.534224025974
"59517" 2031850 0 0
"59518" 2031857 34119.1049309211 -503.684051410744
"59519" 2031861 0 0
"59520" 2031862 6298.84375 -630.27375
"59521" 2031872 24784.3453322369 -376.691182752306
"59522" 2031893 0 0
"59523" 2031896 -52358.7882806324 14588.3904545455
"59524" 2031900 38444.367 -532.884
"59525" 2031904 0 0
"59526" 2031927 46162.68125 -3958.56225
"59527" 2031928 0 0
"59528" 2031931 -15863.8435714286 27157.8342857143
"59529" 2031938 136460.20875 12089.58225
"59530" 2031943 32756.568 -648.753
"59531" 2031946 61308.2339092945 -903.45860337346
"59532" 2031954 612449.043092308 169.787676923084
"59533" 2031960 28314.6567927632 -419.233629103364
"59534" 2031963 133104.135 -433.442999999996
"59535" 2031974 107802.703965517 -1608.16306034483
"59536" 2031996 -29442.3154285714 6754.84055357143
"59537" 2032004 0 0
"59538" 2032040 0 0
"59539" 2032093 48080.949929527 -609.850255613952
"59540" 2032094 56841.2225370276 -909.308020173647
"59541" 2032095 94265.7469539474 -1304.08838435974
"59542" 2032096 0 0
"59543" 2032097 0 0
"59544" 2032098 75090.8781846259 -1120.91807264386
"59545" 2032099 72153.2206973685 -835.039985383885
"59546" 2032100 229100.525857143 3038.98900772201
"59547" 2032101 285761.224090909 -7512.71796047431
"59548" 2032102 70425.8048388158 -1051.37169770754
"59549" 2032103 61438.7918549929 -859.24519650756
"59550" 2032104 -31695.0939285715 3580.0679679803
"59551" 2032105 29497.6561746143 641.719069037032
"59552" 2032106 22757.1526147959 -671.841867857143
"59553" 2032107 136256.212903846 -2315.92372091932
"59554" 2032108 346355.89374111 -262.586069044755
"59555" 2032109 304366.47271777 2815.1175480107
"59556" 2032110 157495.477736842 -1623.70791118421
"59557" 2032111 80435.5050638297 -1081.723662514
"59558" 2032112 70536.6534572369 -1041.97089280385
"59559" 2032113 177836.354103841 -4214.35222124959
"59560" 2032114 142584.156442905 -1766.24589241404
"59561" 2032115 114823.895210526 -1493.81603289474
"59562" 2032116 11933.8967368421 -177.103141481281
"59563" 2032117 70550.8559605264 -963.099478567554
"59564" 2032118 97378.7655100335 -1485.22785224943
"59565" 2032119 321488.823128342 -13068.480355233
"59566" 2032120 23927.7141724138 7966.07056952169
"59567" 2032121 113839.367687439 -1704.43087098345
"59568" 2032122 167160.043871409 -2119.28265248361
"59569" 2032123 198454.48975 -2712.74121341463
"59570" 2032124 84548.9370719178 -1482.45082052943
"59571" 2032125 109488.289524648 90.3175301466332
"59572" 2032126 0 0
"59573" 2032127 166913.955256849 -2021.40693770826
"59574" 2032128 150846.206801185 -2739.72878496853
"59575" 2032129 134532.705 -1746.45884342784
"59576" 2032130 212898.225860022 -2611.39569225924
"59577" 2032131 173718.818091133 -7741.14084975369
"59578" 2032132 470559.774193548 -19076.7922076613
"59579" 2032133 238995.944113301 -9431.05380295567
"59580" 2032134 204086.14523369 -2895.02870520935
"59581" 2032135 67982.7655342742 -2973.66306268328
"59582" 2032136 94450.1732068966 -4208.97436818687
"59583" 2032137 44374.5643448276 4372.49149388209
"59584" 2032138 187472.630650406 -2439.86251934568
"59585" 2032139 51162.3586996767 -898.858454409973
"59586" 2032140 124689.787165408 -1857.24588545317
"59587" 2032141 51591.6295599103 -749.111342805151
"59588" 2032142 16185.5120914198 -222.030675689479
"59589" 2032143 123229.592208791 -1452.23073124701
"59590" 2032144 194747.115641655 -2492.37247418758
"59591" 2032145 89872.0784660261 -1175.06336300256
"59592" 2032146 139954.682285518 433.267802947658
"59593" 2032147 77092.4788006329 -1196.37588396625
"59594" 2032148 40746.0609507042 -716.011002074088
"59595" 2032149 104832.183493151 -1288.38313217327
"59596" 2032150 109333.515035885 -1943.44049542563
"59597" 2032151 226465.470791667 -2766.43510060976
"59598" 2032152 84614.4206951871 -2889.69093048128
"59599" 2032153 116484.485897177 4817.53660282258
"59600" 2032154 355171.194136364 -1633.35404940711
"59601" 2032155 254394.136426829 -8212.80137456446
"59602" 2032156 395993.002574751 -9984.28959377832
"59603" 2032157 210913.740240642 -8777.3290473644
"59604" 2032158 186058.081107955 -7862.46423629679
"59605" 2032159 228607.008 -120.445012987016
"59606" 2032160 369324.637928571 -10479.1295501931
"59607" 2032161 117125.101714286 6316.40058301158
"59608" 2032162 95.2702702702703 -3.73399715504979
"59609" 2032163 118179.269571429 -546.666666023166
"59610" 2032164 101211.022901655 -1713.76555355404
"59611" 2032165 38351.5786619718 -747.696042108817
"59612" 2032166 185957.089216216 -1181.59553726885
"59613" 2032167 -5817.59284552845 217.039667450289
"59614" 2032168 16090.7269699367 -278.988844936709
"59615" 2032169 115782.253074866 6682.37569824293
"59616" 2032170 0 0
"59617" 2032171 61982.2038810484 -2624.30956286657
"59618" 2032172 178718.990052632 -2316.49352879137
"59619" 2032173 227242.819674658 -3750.16429887079
"59620" 2032174 64901.9528237585 469.220954722493
"59621" 2032175 0 0
"59622" 2032176 84227.579900037 -1299.35033246945
"59623" 2032177 201802.159178059 -1396.03597126558
"59624" 2032178 117481.777398374 -1248.68154765403
"59625" 2032179 51196.6368947368 -958.653319890635
"59626" 2032190 51099.67125 32566.8375
"59627" 2032192 74859.0225 -117.565657894737
"59628" 2032196 91540.8750779753 -1146.23229529695
"59629" 2032197 58109.6707758621 -895.358743175654
"59630" 2032204 3628.11182926829 -64.5644626589984
"59631" 2032225 2880.52795796309 -55.043547373679
"59632" 2032233 225704.305445302 -2430.23291270031
"59633" 2032257 106138.587356757 -287.278240967283
"59634" 2032316 35774.7814285714 632.843571428574
"59635" 2032319 76484.9056693306 -978.223225318985
"59636" 2032321 9433.92313186813 -695.985131868132
"59637" 2032322 61820.7071930946 275.547875228352
"59638" 2032324 117089.655394737 15217.7998195489
"59639" 2032352 0 0
"59640" 2032357 0 0
"59641" 2032373 0 0
"59642" 2032375 0 0
"59643" 2032380 85232.8398214286 -3278.92982142857
"59644" 2032381 0 0
"59645" 2032382 0 0
"59646" 2032398 240567.517692308 750.950879120876
"59647" 2032403 0 0
"59648" 2032409 62821.8472727273 3267.04172727273
"59649" 2032432 63402.5185714285 -7794.02089285714
"59650" 2032438 41753.1007737342 -743.422065400845
"59651" 2032444 0 0
"59652" 2032487 0 0
"59653" 2032527 10238.4454812834 -367.394624140565
"59654" 2032529 0 0
"59655" 2033264 0 0
"59656" 2033267 -39834.7544117647 12478.7373529412
"59657" 2033286 54424.1399538462 5100.08504615384
"59658" 2033288 106061.487158545 -1184.63411151248
"59659" 2033322 -32146.54875 14315.66475
"59660" 2033325 151648.398047368 -2431.35769706083
"59661" 2033341 9507.90942857141 6559.01244642857
"59662" 2033352 93627.0160162601 -1546.72650112646
"59663" 2033369 37921.3395652174 -1186.04418593895
"59664" 2033429 10277.208 6703.51131818182
"59665" 2033437 86330.0155666292 -1229.00374426092
"59666" 2033438 0 0
"59667" 2033468 25702.6196650015 -443.75521147307
"59668" 2033474 25144.4590808823 -429.640257352941
"59669" 2033476 175538.12202057 -1769.94347890295
"59670" 2033484 179425.62 -53827.686
"59671" 2033501 6927.08415789475 -104.156854415355
"59672" 2033519 0 0
"59673" 2033527 15667.2813461538 -1174.59321428571
"59674" 2033529 29628.645 37696.4485714286
"59675" 2033532 781329.845454545 -12212.4518181818
"59676" 2033535 94932.225 NA
"59677" 2033558 0 0
"59678" 2033559 -13345.6397142858 19848.5492142857
"59679" 2033567 167390.974685535 -3993.2182915952
"59680" 2033597 440455.435923913 17930.4387260869
"59681" 2033608 -46428.3806896553 30478.5645517241
"59682" 2033625 178865.29461039 13857.1126821005
"59683" 2033632 0 0
"59684" 2033638 -40022.3400000001 33478.8557142857
"59685" 2033647 0 0
"59686" 2033654 0 0
"59687" 2033663 147732.192132353 -9520.32154411764
"59688" 2033664 0 0
"59689" 2033686 5260.94452288218 -97.9774516796494
"59690" 2033692 22430.3769642857 -3688.79571428571
"59691" 2033694 181757.5425 63840.1665
"59692" 2033719 0 0
"59693" 2033720 33447.2297727273 10030.1156118881
"59694" 2033750 0 0
"59695" 2033751 0 0
"59696" 2033777 -40541.2941710528 3730.30989270212
"59697" 2033798 899249.577022059 -16037.0149632353
"59698" 2033803 0 0
"59699" 2033820 0 0
"59700" 2033829 0 0
"59701" 2033836 0 0
"59702" 2033840 0 0
"59703" 2033864 387496.636875 -30161.37375
"59704" 2033899 170927.322036874 -3029.10632076192
"59705" 2033933 11350.4330481036 -350.715627890842
"59706" 2033936 100660.096793478 -2496.71234347826
"59707" 2033938 5534.52709090909 297.798136363636
"59708" 2033939 0 0
"59709" 2033940 147066.973875 2139.48277941176
"59710" 2033941 45060.6214285714 415.917321428574
"59711" 2033942 0 0
"59712" 2033946 -10260.1478571429 10556.5551428571
"59713" 2033949 0 0
"59714" 2033961 0 0
"59715" 2033962 -2656.9947272727 5492.52654545454
"59716" 2033964 17601.0395427632 -232.387609773467
"59717" 2033975 0 0
"59718" 2033976 2985.23769230772 7677.77538461538
"59719" 2033977 76553.010989011 2835.27801098901
"59720" 2034044 55322.5869 3631.06322307692
"59721" 2034762 0 0
"59722" 2034770 3245.86356907895 -49.2293712696691
"59723" 2034791 66410.4117249745 -941.776646322778
"59724" 2034802 32322.502345915 -509.367636938798
"59725" 2034804 47287.107131019 -676.988331676931
"59726" 2034809 0 0
"59727" 2034824 9445.84762500004 9823.32112499999
"59728" 2034877 29646.105 7014.12354545455
"59729" 2034881 -2638.59428571427 19279.6746428571
"59730" 2034887 214433.649 -38040.597
"59731" 2034892 -24309.7654537815 2442.05316806723
"59732" 2034930 16717.2978453948 -241.678721683397
"59733" 2034938 -90882.486 55756.1528181818
"59734" 2034940 0 0
"59735" 2034964 0 0
"59736" 2034990 55004.5622609718 -543.367005609171
"59737" 2034995 40.8461538461538 -2.91758241758242
"59738" 2035070 223937.954434931 -2395.80656562384
"59739" 2035072 0 0
"59740" 2035073 0 0
"59741" 2035075 92342.6918478261 -4515.56649782609
"59742" 2035089 -14683.6456363636 7762.62109090909
"59743" 2035110 -50293.2971052631 26204.9460789474
"59744" 2035111 161667.32422833 -2426.95741014799
"59745" 2035114 0 0
"59746" 2035122 81097.4942960527 644.984663354585
"59747" 2035126 0 0
"59748" 2035136 0 0
"59749" 2035154 0 0
"59750" 2035155 4864.50387931035 -150.482017241379
"59751" 2035169 -18931.9354411765 6523.80397058824
"59752" 2035175 0 0
"59753" 2035179 5206.75170967749 10674.3684919355
"59754" 2035181 -17529.667342105 31947.3298421053
"59755" 2035190 -19954.24 5433.92906403941
"59756" 2035192 252015.686517857 -6312.69781989796
"59757" 2035193 0 0
"59758" 2035198 0 0
"59759" 2035203 0 0
"59760" 2035217 352687.876090909 -7929.15617786561
"59761" 2035218 0 0
"59762" 2035225 108264.17426087 768.036863089731
"59763" 2035230 55394.9723076924 8835.04038461538
"59764" 2035243 463345.322884615 16234.0790934066
"59765" 2035254 148886.100236842 38494.0186917293
"59766" 2035270 -40776.4105714286 17168.2090714286
"59767" 2035278 358049.278208245 3419.88888266384
"59768" 2035288 -20106.6793353659 1688.88396951219
"59769" 2035292 119110.165769231 4125.1703021978
"59770" 2035293 296585.091517241 -6139.1956785317
"59771" 2035296 757.404823580035 -13.1906513111269
"59772" 2035301 -18447.8566216215 10625.4125889047
"59773" 2035303 141248.129357143 11015.8983701299
"59774" 2035312 39324.121875 7241.92400735294
"59775" 2035315 0 0
"59776" 2035316 0 0
"59777" 2035329 0 0
"59778" 2035330 -8322.35699999999 7650.723
"59779" 2035333 0 0
"59780" 2035349 156694.2228 2703.89489230769
"59781" 2035350 -16915.6157142857 8883.52232142857
"59782" 2035371 0 0
"59783" 2035392 65553.0874285715 -2052.78814285714
"59784" 2035401 107493.364657895 -527.20216302119
"59785" 2035421 0 0
"59786" 2035426 142100.027307692 -12900.9486263736
"59787" 2035427 126338.92515 -4148.75281153846
"59788" 2035439 0 0
"59789" 2035463 0 0
"59790" 2035500 13232.3466710526 -201.19968007325
"59791" 2035519 0 0
"59792" 2035530 0 0
"59793" 2035540 10548.331875 -893.65731617647
"59794" 2035543 -94083.7049999999 43719.9504545454
"59795" 2035544 0 0
"59796" 2035553 0 0
"59797" 2035555 4417.2364285714 4181.03582142857
"59798" 2035556 85229.5947096775 13137.9135967742
"59799" 2035572 19233.80125 16576.63275
"59800" 2035589 48159.061875 9039.47525735294
"59801" 2035607 -60247.0392044404 9576.94812731268
"59802" 2035630 11846.3547160069 -207.766405082515
"59803" 2035646 204257.976176471 3698.48619195046
"59804" 2035663 101178.125778386 -1536.2711472711
"59805" 2035684 0 0
"59806" 2035692 90386.0229090909 -602.120448051949
"59807" 2035693 172220.79407027 -2712.13079658606
"59808" 2035701 46072.5907697369 -658.941336747152
"59809" 2035702 13735.9506907894 1273.90835882393
"59810" 2035721 204447.405346025 -2625.99628681411
"59811" 2035749 162110.896293829 -2295.32908037659
"59812" 2035772 43582.4654456078 -645.119726506639
"59813" 2035775 0 0
"59814" 2035777 128826.865125 -6479.35994117647
"59815" 2035782 0 0
"59816" 2035892 0 0
"59817" 2035910 146555.788985905 -1308.70221872447
"59818" 2035928 -10639.1094230769 6543.93436813187
"59819" 2035935 0 0
"59820" 2035954 50852.6618684211 -688.753092647858
"59821" 2035956 236918.194292881 -2369.56902990768
"59822" 2035968 36645.0929494382 -463.427140449438
"59823" 2035988 -36404.4853636362 22443.8326363636
"59824" 2036013 42198.0799090909 157.05940909091
"59825" 2036016 121128.859125 1847.42675735294
"59826" 2036017 0 0
"59827" 2036022 -111387.253909091 53880.8498181818
"59828" 2036053 127689.925875 -1493.01354896907
"59829" 2036086 85069.8438235294 2502.53670278638
"59830" 2036116 0 0
"59831" 2036120 110062.576 -83.0347804878043
"59832" 2036138 52337.5529558205 -764.650512443675
"59833" 2036148 73968.2051842106 -1060.22372480331
"59834" 2036162 0 0
"59835" 2036166 31750.78 13024.197
"59836" 2036173 259050.852710526 35151.9312180451
"59837" 2036182 145548.18585 -7875.71408076923
"59838" 2037049 0 0
"59839" 2037065 59269.745056561 7057.24183748826
"59840" 2037095 72788.6938025272 -1168.92339374921
"59841" 2037105 0 0
"59842" 2037189 0 0
"59843" 2037217 234133.304835165 -2711.45254945055
"59844" 2037229 0 0
"59845" 2037264 0 0
"59846" 2037282 454178.06775 -13494.0998963415
"59847" 2037295 222480.777142857 10978.356773399
"59848" 2037336 149232.202884869 -2000.53598409523
"59849" 2037348 86831.02 748.941000000001
"59850" 2037377 47972.7702272727 9456.57015734266
"59851" 2037378 0 0
"59852" 2037390 70833.1064901316 -778.267859332611
"59853" 2037402 117946.929 42555.6174545454
"59854" 2037418 22680.4242857143 34287.4982142857
"59855" 2037442 0 0
"59856" 2037444 33578.1215853659 -596.423220687629
"59857" 2037460 204509.36512987 19843.4251270469
"59858" 2037470 176174.996928571 -6606.11888803089
"59859" 2037474 67616.7294155844 2011.11746188594
"59860" 2037501 3591.39979674797 -59.4242457635421
"59861" 2037505 0 0
"59862" 2037760 0 0
"59863" 2037764 115711.878563265 -2732.94006914766
"59864" 2037766 16136.72375 -455.65275
"59865" 2037774 65666.4682894736 921.628678954152
"59866" 2037777 199392.039926471 2000.52860294117
"59867" 2037780 0 0
"59868" 2037786 -127613.193 28549.819125
"59869" 2037796 0 0
"59870" 2037798 -71659.185 88731.135
"59871" 2037803 -42738.6758823529 11218.6314705882
"59872" 2037808 0 0
"59873" 2037812 0 0
"59874" 2037829 893.383021978042 41121.0392637363
"59875" 2037847 0 0
"59876" 2037848 0 0
"59877" 2037863 0 0
"59878" 2037889 0 0
"59879" 2037899 0 0
"59880" 2037905 43766.9717861843 -214.493570978025
"59881" 2037908 38164.8007290033 -568.237498740201
"59882" 2037950 146761.967287794 -1808.46057068869
"59883" 2037953 -15069.0021428571 30470.5366071429
"59884" 2037961 85428.2724545454 69519.4748181818
"59885" 2038022 207794.634833333 -2338.63735365854
"59886" 2038024 131196.309693277 -1992.10244703928
"59887" 2038034 425306.134565218 -19384.6421152174
"59888" 2038036 7251.649875 -388.754139705882
"59889" 2038055 0 0
"59890" 2038061 0 0
"59891" 2038070 9669.67714285714 6035.50446428572
"59892" 2038077 548380.833214286 90.2365640394112
"59893" 2038099 112539.382127535 173.321719281306
"59894" 2038123 0 0
"59895" 2038126 185306.00893007 -3887.06833983926
"59896" 2038465 138159.107952128 -3157.67128120929
"59897" 2038488 89785.7609241845 3396.69608097897
"59898" 2038501 0 0
"59899" 2038502 230424.565066445 -6000.95241845364
"59900" 2038505 189052.508571429 -3876.65839285713
"59901" 2038538 -39349.3821428571 23243.3325
"59902" 2038585 0 0
"59903" 2038597 0 0
"59904" 2038611 85113.7699802371 15463.6991501976
"59905" 2038620 0 NA
"59906" 2038631 1432.74244232923 -22.204445618701
"59907" 2038632 62689.1166118422 -855.794498440044
"59908" 2038653 49646.88 -12411.72
"59909" 2038666 27472.1592857143 37575.81
"59910" 2038668 32115.7928571429 36907.8669642857
"59911" 2038674 3645.66587171053 -56.2777144940314
"59912" 2038690 116053.353207237 -1499.37825233994
"59913" 2038692 53973.6147335527 -738.426711645416
"59914" 2038706 11963.3175 930.728076923076
"59915" 2038710 104962.859551495 -3014.46045530051
"59916" 2038711 0 0
"59917" 2038714 394224.160506073 -12001.2203714575
"59918" 2038737 -13438.5525 9164.142
"59919" 2038739 0 0
"59920" 2038750 0 0
"59921" 2038754 78505.0697368421 3065.79481578947
"59922" 2038755 0 0
"59923" 2038795 0 0
"59924" 2038813 33045.2491480263 -493.538674443842
"59925" 2038835 100033.204358974 -3774.35447802198
"59926" 2038836 143681.845736842 20939.989906015
"59927" 2038855 80165.7398782894 -1146.60044529978
"59928" 2038867 193964.275275387 -2585.33194765617
"59929" 2038889 50202.0727361246 -909.458881694255
"59930" 2038918 79509.5212172452 -1124.49806921892
"59931" 2038926 658899.932210526 -26754.6677819549
"59932" 2038936 267274.495263158 10074.2311578947
"59933" 2038940 21829.74 -948.205090909092
"59934" 2038955 -58976.7907894737 12590.6678684211
"59935" 2038963 175783.31694062 196.054710640882
"59936" 2038981 200120.506865546 -3787.69622268908
"59937" 2038988 138229.21664722 -1930.61173680598
"59938" 2039007 9755.12258148895 340.252260060362
"59939" 2039038 172616.98528421 210.146701435407
"59940" 2039043 67957.9984144737 -970.201539473685
"59941" 2039048 75757.0218426813 -1221.8290199066
"59942" 2039065 0 0
"59943" 2039116 0 0
"59944" 2039127 4127.44648351649 6898.72351648352
"59945" 2039131 0 0
"59946" 2039143 285317.873933823 -23270.2448161765
"59947" 2039144 -98225.72 20661.2364285714
"59948" 2039150 0 0
"59949" 2039152 0 0
"59950" 2039153 0 0
"59951" 2039159 31911.6551842106 -449.624233823929
"59952" 2039160 193914.086183544 -2953.05372521097
"59953" 2039934 0 0
"59954" 2039944 -265.906125 69.278625
"59955" 2039956 0 0
"59956" 2039964 49174.3563103448 8324.76365739711
"59957" 2039969 0 0
"59958" 2039971 0 0
"59959" 2039972 0 0
"59960" 2039974 156535.339707692 -419.826246153848
"59961" 2039983 279702.670235294 -5599.47766386555
"59962" 2039990 138114.573088235 15447.7707352941
"59963" 2039996 96191.6472857142 13264.7015892857
"59964" 2039997 147372.997590909 -2091.27767786561
"59965" 2039999 898.504897959183 -25.6107803121248
"59966" 2040007 -9949.46808510638 298.95788102475
"59967" 2040028 151986.916418919 -4345.04631934566
"59968" 2040040 137998.80395122 -4741.27544947735
"59969" 2040053 0 0
"59970" 2040055 13142.7035064935 2039.04965556183
"59971" 2040065 -8200.54974101481 758.741695560254
"59972" 2040074 190935.594 -16689.4474090909
"59973" 2040076 -4068.027 2055.64909090909
"59974" 2040090 0 0
"59975" 2040091 -67696.6681985295 45083.4826102941
"59976" 2040096 0 0
"59977" 2040107 77121.2902993422 -1018.9306440586
"59978" 2040110 20928.9854829545 -916.370269050802
"59979" 2040126 18465.3938734177 -309.392165084388
"59980" 2040134 480040.277142857 -3640.84392857139
"59981" 2040144 0 0
"59982" 2040146 0 0
"59983" 2040148 123678.737566845 4565.4345171887
"59984" 2040150 13081.7125 20759.0925
"59985" 2040151 0 0
"59986" 2040161 16919.0967272727 -1893.06695454545
"59987" 2040202 2367.198 201.825
"59988" 2040203 0 0
"59989" 2040219 101177.38078882 -2014.00435018809
"59990" 2040220 0 0
"59991" 2040223 -34661.3016847826 8332.05308478261
"59992" 2040226 0 0
"59993" 2040230 -20901.2207142857 5387.23562807882
"59994" 2040232 -14036.9373529412 1400.62462184874
"59995" 2040238 260889.762435897 -11678.7121978022
"59996" 2040244 0 0
"59997" 2040250 -8753.50767857142 5531.65392857143
"59998" 2040271 0 0
"59999" 2040302 71820.1234833187 -1235.02608562049
"60000" 2040339 0 0
"60001" 2040346 271060.39125 8690.19975
"60002" 2040359 -83556.723235294 23319.4332352941
"60003" 2040380 81931.083 2891.71609090909
"60004" 2040383 -45719.46 37525.9596428571
"60005" 2040395 354229.416538461 5174.69703296704
"60006" 2040403 0 0
"60007" 2040409 69970.7410714286 1830.93267857143
"60008" 2040420 79456.8080769231 -967.985387898687
"60009" 2040445 0 0
"60010" 2040489 0 0
"60011" 2040505 635.502857142857 -43.3297402597403
"60012" 2040506 74271.7959967106 -823.766115911558
"60013" 2040512 52291.2189473684 5764.94960526316
"60014" 2040523 0 0
"60015" 2040529 105266.840625 3268.32143382353
"60016" 2040533 0 0
"60017" 2040564 0 0
"60018" 2040611 145260.515516447 -1913.92789724634
"60019" 2040639 31746.2494129556 5971.33522165992
"60020" 2041840 266894.563304348 -8156.49679648474
"60021" 2041874 0 0
"60022" 2041879 87392.5769227324 -356.059264837626
"60023" 2041881 49249.9970328948 -725.133936889583
"60024" 2041892 173408.894147368 -3011.54125263158
"60025" 2041901 -147919.184785714 42334.4503051948
"60026" 2041903 -102837.18375 27915.7201961538
"60027" 2041904 49294.7804804393 -749.938154571398
"60028" 2041905 -6685.56986538456 4424.09179221388
"60029" 2041927 0 0
"60030" 2041946 0 0
"60031" 2041968 0 0
"60032" 2041980 0 0
"60033" 2041988 -17344.26 7433.25428571429
"60034" 2041989 42728.2925955056 -667.591771329794
"60035" 2041997 0 0
"60036" 2043741 0 0
"60037" 2043751 134859.101689655 12294.4375361513
"60038" 2043752 0 0
"60039" 2043757 -16049.643 41840.793
"60040" 2043768 16160.9414210526 -245.772603397993
"60041" 2043770 41389.0340795073 -608.980724244121
"60042" 2043796 584.06 -87.609
"60043" 2043818 65112.8515928882 -1514.66055515239
"60044" 2043819 -20472.0299999998 85062.636
"60045" 2043820 0 0
"60046" 2043846 0 0
"60047" 2043860 117049.658940887 14984.1285073892
"60048" 2043863 0 0
"60049" 2043865 463359.233589743 -14412.2440659341
"60050" 2043868 0 0
"60051" 2043882 0 0
"60052" 2043900 0 0
"60053" 2043972 -29888.4792857143 38294.2280357143
"60054" 2043973 5405.01428571428 2744.60196428571
"60055" 2043974 3773.37272727273 -471.671590909091
"60056" 2043975 0 0
"60057" 2044013 -13136.1066233766 2152.07547713156
"60058" 2044031 20858.931 7515.67804411764
"60059" 2044034 5942.95875 1790.25525
"60060" 2044044 33152.4208455882 10462.6582720588
"60061" 2044058 0 0
"60062" 2044065 0 0
"60063" 2044068 98479.1751428572 301.356965360725
"60064" 2044071 148480.628220605 -1982.71368770997
"60065" 2044086 292.502121835443 -5.37724683544304
"60066" 2044109 33951.4672203947 348.691616589799
"60067" 2044113 0 0
"60068" 2044152 46174.8173164036 -664.731068923166
"60069" 2044155 0 0
"60070" 2044163 0 0
"60071" 2044164 0 0
"60072" 2044186 133109.273918919 4984.16236130868
"60073" 2044187 -53531.9842207792 9814.22151326933
"60074" 2044221 0 0
"60075" 2044222 0 0
"60076" 2044223 0 0
"60077" 2044225 0 0
"60078" 2044240 36126.2860714286 14096.0201785714
"60079" 2044242 0 0
"60080" 2044248 115156.264772727 59278.6348426573
"60081" 2044253 0 0
"60082" 2044264 194354.654529617 4872.47488898793
"60083" 2044294 26369.9230153846 -1417.34301538462
"60084" 2044295 88096.9128947369 -6601.2222631579
"60085" 2044296 0 0
"60086" 2044297 0 0
"60087" 2044298 64234.522945055 -971.769772575251
"60088" 2044299 0 0
"60089" 2044300 323907.10605 -2320.86368076923
"60090" 2044301 158029.310193277 2107.05680672269
"60091" 2044302 110915.376096774 1537.01771370968
"60092" 2044303 120681.559241379 -1083.2728865406
"60093" 2044304 0 0
"60094" 2044305 126298.021 -3036.08015909091
"60095" 2044306 107472.081122449 -2768.60821656662
"60096" 2044307 20172.4251428571 4099.35873214286
"60097" 2044308 111385.343804348 -5118.30430434782
"60098" 2044309 0 0
"60099" 2044310 0 0
"60100" 2044311 72377.6712563841 -1118.45872829418
"60101" 2044312 117376.439722493 -1822.05429844207
"60102" 2044313 139942.74372973 529.981938691324
"60103" 2044314 38780.171025641 -1710.58197802198
"60104" 2044315 273810.289034483 -7489.34416351501
"60105" 2044316 260046.454064516 7389.86563306451
"60106" 2044317 228963.913074866 5396.08374866311
"60107" 2044318 3500.9160967742 8760.98747177419
"60108" 2044319 9717.79293103448 1768.27552057842
"60109" 2044320 122622.406785714 -4097.1125
"60110" 2044321 14865.1467857143 1550.39545566502
"60111" 2044322 371983.928717949 -13716.7453846154
"60112" 2044323 255493.586164773 258.731455548127
"60113" 2044324 103851.927724138 3176.45743715239
"60114" 2044325 181375.714714286 -3318.50275482625
"60115" 2044326 -34829.0736895161 9138.91323497068
"60116" 2044327 377895.049857955 -13600.4525584893
"60117" 2044328 117126.320068421 -767.279137115516
"60118" 2044329 313830.346824324 -8490.92371621622
"60119" 2044330 156052.243965517 -6168.98412680756
"60120" 2044331 114258.799662162 -2487.06775604552
"60121" 2044332 3568.45129411765 -133.527794117647
